canal A	canal B	canal C	ABC	AB	AC
54	42	40	0	40	42
70	57	49	0	49	57
67	49	50	0	50	49
62	51	48	0	48	51
57	45	44	0	44	45
80	65	54	0	54	65
57	38	40	0	40	38
74	55	53	0	53	55
53	37	39	0	39	37
63	47	48	0	48	47
61	43	44	0	44	43
62	45	42	0	42	45
58	49	38	0	38	49
64	51	44	0	44	51
62	45	46	0	46	45
63	46	54	0	54	46
68	55	48	0	48	55
55	38	43	0	43	38
60	48	43	0	43	48
59	45	50	0	50	45
62	52	45	0	45	52
45	33	37	0	37	33
50	35	37	0	37	35
51	41	41	0	41	41
65	46	48	0	48	46
63	45	49	0	49	45
74	55	57	0	57	55
79	57	61	0	61	57
69	53	50	0	50	53
53	40	43	0	43	40
61	51	48	0	48	51
60	49	46	0	46	49
75	54	58	0	58	54
71	47	56	0	56	47
64	50	44	0	44	50
71	51	55	0	55	51
70	49	54	0	54	49
69	48	50	0	50	48
60	47	42	0	42	47
56	41	41	0	41	41
62	48	49	0	49	48
67	40	48	0	48	40
49	38	44	0	44	38
70	52	61	0	61	52
63	42	47	0	47	42
55	40	43	0	43	40
61	44	49	0	49	44
80	53	58	0	58	53
56	40	47	0	47	40
59	43	47	0	47	43
55	39	40	0	40	39
69	46	47	0	47	46
48	35	40	0	40	35
51	38	40	0	40	38
67	49	50	0	50	49
78	55	54	0	54	55
65	45	51	0	51	45
64	52	44	0	44	52
67	54	47	0	47	54
58	39	47	0	47	39
62	41	49	0	49	41
58	42	47	0	47	42
66	47	46	0	46	47
73	57	54	0	54	57
77	57	62	0	62	57
52	39	42	0	42	39
60	40	47	0	47	40
62	47	47	0	47	47
55	41	44	0	44	41
74	57	55	0	55	57
61	43	49	0	49	43
63	46	48	0	48	46
68	52	55	0	55	52
46	35	38	0	38	35
50	27	43	0	43	27
64	49	43	0	43	49
81	66	59	0	59	66
66	52	53	0	53	52
62	42	45	0	45	42
51	45	32	0	32	45
79	67	56	0	56	67
46	34	40	0	40	34
65	50	53	0	53	50
68	50	49	0	49	50
60	44	43	0	43	44
65	48	52	0	52	48
54	43	42	0	42	43
56	42	42	0	42	42
67	49	55	0	55	49
55	40	41	0	41	40
72	47	56	0	56	47
66	46	49	0	49	46
56	36	43	0	43	36
79	55	65	0	65	55
49	35	37	0	37	35
75	58	53	0	53	58
68	52	43	0	43	52
53	37	43	0	43	37
60	48	42	0	42	48
58	44	42	0	42	44
48	40	34	0	34	40
55	41	40	0	40	41
58	45	47	0	47	45
67	53	48	0	48	53
66	48	49	0	49	48
67	49	47	0	47	49
83	62	61	0	61	62
62	41	44	0	44	41
51	41	34	0	34	41
61	50	50	0	50	50
63	50	51	0	51	50
67	50	50	0	50	50
64	39	49	0	49	39
59	40	46	0	46	40
66	49	47	0	47	49
72	57	51	0	51	57
63	50	47	0	47	50
59	45	45	0	45	45
54	47	38	0	38	47
62	51	43	0	43	51
60	42	48	0	48	42
66	47	47	0	47	47
61	48	40	0	40	48
73	54	55	0	55	54
58	49	37	0	37	49
61	46	44	0	44	46
64	44	48	0	48	44
57	39	41	0	41	39
60	51	43	0	43	51
57	44	41	0	41	44
55	44	46	0	46	44
62	47	47	0	47	47
74	54	59	0	59	54
59	40	45	0	45	40
57	40	44	0	44	40
65	47	47	0	47	47
69	52	53	0	53	52
63	44	47	0	47	44
64	47	48	0	48	47
75	52	57	0	57	52
69	51	46	0	46	51
71	55	50	0	50	55
65	47	48	0	48	47
69	54	49	0	49	54
75	59	50	0	50	59
60	49	44	0	44	49
54	41	40	0	40	41
56	50	36	0	36	50
61	45	47	0	47	45
67	45	51	0	51	45
66	54	48	0	48	54
70	45	53	0	53	45
70	51	56	0	56	51
77	56	63	0	63	56
64	47	51	0	51	47
81	62	62	0	62	62
64	47	50	0	50	47
63	48	45	0	45	48
59	49	41	0	41	49
66	53	45	0	45	53
59	48	42	0	42	48
71	57	61	0	61	57
50	39	30	0	30	39
69	52	45	0	45	52
68	55	49	0	49	55
69	46	52	0	52	46
58	42	41	0	41	42
57	46	43	0	43	46
60	42	42	0	42	42
79	68	53	0	53	68
57	47	39	0	39	47
51	42	35	0	35	42
72	52	50	0	50	52
74	56	52	0	52	56
57	42	42	0	42	42
67	50	55	0	55	50
63	51	41	0	41	51
62	45	48	0	48	45
62	44	49	0	49	44
65	50	50	0	50	50
63	47	44	0	44	47
60	47	52	0	52	47
49	33	40	0	40	33
59	48	46	0	46	48
67	50	46	0	46	50
68	58	44	0	44	58
54	43	34	0	34	43
62	47	47	0	47	47
64	52	41	0	41	52
64	47	49	0	49	47
56	40	44	0	44	40
76	59	53	0	53	59
64	46	51	0	51	46
62	47	43	0	43	47
65	49	47	0	47	49
64	49	44	0	44	49
61	39	38	0	38	39
76	63	59	0	59	63
46	35	36	0	36	35
50	39	39	0	39	39
51	29	37	0	37	29
73	61	49	0	49	61
73	55	50	0	50	55
67	45	49	0	49	45
62	49	45	0	45	49
75	57	52	0	52	57
52	39	39	0	39	39
46	37	32	0	32	37
58	35	45	0	45	35
61	49	45	0	45	49
62	48	36	0	36	48
61	42	49	0	49	42
60	46	48	0	48	46
87	64	69	0	69	64
90	62	70	0	70	62
57	38	38	0	38	38
54	36	43	0	43	36
63	44	54	0	54	44
54	40	41	0	41	40
59	43	36	0	36	43
70	56	54	0	54	56
62	43	49	0	49	43
51	43	40	0	40	43
59	42	43	0	43	42
65	51	52	0	52	51
54	36	46	0	46	36
67	49	46	0	46	49
64	47	51	0	51	47
68	49	52	0	52	49
68	51	53	0	53	51
62	44	45	0	45	44
56	39	45	0	45	39
65	45	50	0	50	45
62	52	40	0	40	52
66	45	50	0	50	45
57	49	40	0	40	49
63	49	43	0	43	49
50	40	39	0	39	40
47	29	39	0	39	29
72	57	51	0	51	57
71	49	55	0	55	49
50	32	38	0	38	32
58	41	44	0	44	41
63	44	49	0	49	44
69	50	51	0	51	50
55	39	46	0	46	39
73	59	58	0	58	59
53	43	36	0	36	43
41	29	31	0	31	29
70	57	48	0	48	57
60	47	47	0	47	47
69	56	44	0	44	56
59	45	49	0	49	45
60	47	41	0	41	47
63	54	46	0	46	54
56	44	36	0	36	44
68	57	54	0	54	57
59	48	42	0	42	48
68	47	49	0	49	47
54	38	43	0	43	38
54	36	34	0	34	36
71	45	55	0	55	45
60	45	43	0	43	45
76	54	51	0	51	54
65	53	48	0	48	53
67	50	56	0	56	50
66	51	50	0	50	51
72	55	52	0	52	55
53	39	39	0	39	39
53	41	41	0	41	41
69	44	50	0	50	44
62	48	51	0	51	48
54	44	44	0	44	44
77	58	58	0	58	58
72	58	49	0	49	58
49	37	40	0	40	37
67	50	47	0	47	50
62	50	51	0	51	50
75	53	64	0	64	53
64	44	49	0	49	44
75	55	48	0	48	55
54	40	45	0	45	40
61	51	48	0	48	51
63	53	42	0	42	53
51	37	43	0	43	37
66	45	54	0	54	45
67	50	50	0	50	50
60	47	45	0	45	47
48	43	35	0	35	43
76	53	56	0	56	53
70	53	53	0	53	53
77	64	62	0	62	64
54	37	41	0	41	37
56	43	43	0	43	43
59	46	37	0	37	46
52	39	44	0	44	39
65	48	49	0	49	48
52	41	39	0	39	41
53	44	36	0	36	44
79	61	54	0	54	61
62	51	43	0	43	51
61	46	49	0	49	46
69	48	53	0	53	48
55	36	41	0	41	36
61	49	45	0	45	49
65	48	48	0	48	48
55	46	42	0	42	46
68	54	49	0	49	54
66	50	48	0	48	50
78	53	54	0	54	53
71	56	57	0	57	56
75	57	55	0	55	57
66	51	49	0	49	51
51	41	34	0	34	41
65	49	50	0	50	49
76	61	56	0	56	61
78	56	62	0	62	56
67	55	53	0	53	55
66	54	49	0	49	54
55	41	45	0	45	41
49	39	32	0	32	39
66	52	48	0	48	52
63	56	42	0	42	56
60	50	41	0	41	50
61	48	47	0	47	48
61	37	48	0	48	37
58	45	42	0	42	45
69	58	55	0	55	58
58	44	41	0	41	44
61	44	47	0	47	44
69	48	52	0	52	48
59	46	49	0	49	46
54	42	39	0	39	42
64	44	52	0	52	44
62	47	49	0	49	47
47	33	34	0	34	33
43	32	36	0	36	32
71	54	55	0	55	54
75	61	51	0	51	61
69	53	54	0	54	53
65	50	54	0	54	50
61	44	52	0	52	44
51	38	39	0	39	38
71	55	53	0	53	55
57	44	40	0	40	44
68	54	52	0	52	54
67	49	55	0	55	49
67	57	51	0	51	57
64	43	48	0	48	43
70	56	48	0	48	56
57	41	48	0	48	41
58	42	42	0	42	42
59	44	47	0	47	44
54	40	40	0	40	40
51	39	40	0	40	39
49	33	36	0	36	33
51	35	38	0	38	35
61	54	49	0	49	54
67	50	49	0	49	50
56	38	42	0	42	38
62	42	47	0	47	42
64	48	46	0	46	48
55	45	39	0	39	45
55	44	39	0	39	44
52	42	39	0	39	42
58	46	36	0	36	46
70	52	60	0	60	52
70	54	53	0	53	54
40	30	28	0	28	30
72	59	52	0	52	59
51	37	37	0	37	37
69	56	53	0	53	56
63	46	47	0	47	46
65	50	55	0	55	50
69	48	52	0	52	48
81	60	58	0	58	60
68	57	51	0	51	57
58	41	46	0	46	41
70	48	58	0	58	48
67	43	53	0	53	43
77	54	60	0	60	54
54	33	43	0	43	33
53	42	37	0	37	42
62	49	46	0	46	49
69	53	53	0	53	53
77	54	58	0	58	54
65	52	48	0	48	52
60	42	50	0	50	42
73	57	60	0	60	57
53	38	38	0	38	38
63	48	47	0	47	48
69	51	54	0	54	51
54	40	42	0	42	40
64	51	50	0	50	51
81	57	61	0	61	57
54	38	45	0	45	38
61	47	39	0	39	47
64	45	46	0	46	45
80	63	57	0	57	63
67	53	47	0	47	53
62	54	48	0	48	54
75	60	55	0	55	60
68	51	46	0	46	51
72	55	56	0	56	55
52	43	35	0	35	43
67	49	47	0	47	49
51	35	43	0	43	35
57	40	45	0	45	40
73	62	47	0	47	62
55	40	42	0	42	40
51	37	43	0	43	37
65	54	47	0	47	54
61	45	47	0	47	45
76	58	55	0	55	58
54	40	43	0	43	40
44	34	32	0	32	34
60	51	45	0	45	51
57	44	43	0	43	44
66	48	50	0	50	48
78	59	59	0	59	59
53	37	41	0	41	37
51	41	37	0	37	41
44	32	32	0	32	32
53	40	36	0	36	40
69	50	47	0	47	50
64	47	50	0	50	47
68	51	52	0	52	51
47	35	35	0	35	35
66	49	50	0	50	49
71	47	57	0	57	47
69	53	48	0	48	53
62	48	43	0	43	48
70	54	53	0	53	54
61	47	41	0	41	47
67	49	56	0	56	49
64	50	48	0	48	50
61	50	46	0	46	50
58	42	47	0	47	42
59	42	46	0	46	42
54	48	37	0	37	48
60	50	42	0	42	50
68	51	53	0	53	51
64	49	54	0	54	49
76	57	62	0	62	57
53	42	39	0	39	42
53	45	31	0	31	45
59	40	48	0	48	40
62	43	52	0	52	43
57	42	42	0	42	42
56	49	45	0	45	49
55	46	40	0	40	46
48	38	32	0	32	38
72	57	52	0	52	57
55	43	40	0	40	43
67	48	43	0	43	48
60	44	45	0	45	44
65	50	53	0	53	50
52	41	37	0	37	41
53	41	38	0	38	41
62	42	50	0	50	42
60	46	51	0	51	46
67	52	52	0	52	52
73	62	53	0	53	62
67	49	50	0	50	49
57	46	45	0	45	46
46	36	33	0	33	36
55	35	42	0	42	35
66	49	51	0	51	49
76	54	59	0	59	54
72	45	56	0	56	45
70	52	54	0	54	52
65	55	44	0	44	55
62	39	48	0	48	39
53	38	41	0	41	38
55	46	40	0	40	46
56	45	40	0	40	45
63	52	45	0	45	52
66	50	49	0	49	50
58	35	51	0	51	35
57	48	43	0	43	48
67	44	53	0	53	44
57	40	44	0	44	40
57	45	51	0	51	45
59	41	35	0	35	41
51	37	39	0	39	37
72	58	58	0	58	58
64	43	46	0	46	43
48	34	35	0	35	34
57	41	40	0	40	41
70	59	47	0	47	59
66	49	53	0	53	49
61	50	47	0	47	50
65	56	48	0	48	56
60	44	49	0	49	44
66	50	51	0	51	50
68	55	51	0	51	55
54	43	37	0	37	43
69	52	48	0	48	52
62	44	48	0	48	44
68	54	53	0	53	54
68	54	55	0	55	54
50	42	35	0	35	42
57	43	46	0	46	43
68	57	45	0	45	57
67	51	48	0	48	51
53	40	41	0	41	40
60	41	47	0	47	41
71	49	51	0	51	49
54	36	40	0	40	36
44	35	30	0	30	35
71	46	62	0	62	46
49	38	34	0	34	38
50	35	41	0	41	35
72	54	53	0	53	54
54	42	40	0	40	42
65	50	50	0	50	50
71	48	53	0	53	48
59	42	50	0	50	42
73	51	57	0	57	51
66	46	54	0	54	46
73	58	60	0	60	58
54	36	41	0	41	36
64	47	51	0	51	47
53	34	41	0	41	34
70	48	56	0	56	48
66	47	47	0	47	47
63	47	43	0	43	47
69	50	57	0	57	50
58	49	45	0	45	49
67	49	49	0	49	49
54	41	40	0	40	41
61	52	43	0	43	52
61	49	44	0	44	49
67	49	48	0	48	49
57	45	46	0	46	45
68	58	53	0	53	58
58	38	45	0	45	38
47	32	40	0	40	32
52	39	45	0	45	39
71	55	52	0	52	55
60	43	44	0	44	43
77	58	63	0	63	58
67	45	49	0	49	45
68	52	54	0	54	52
64	50	49	0	49	50
53	40	40	0	40	40
76	61	54	0	54	61
60	48	47	0	47	48
67	50	53	0	53	50
52	38	37	0	37	38
51	42	32	0	32	42
49	38	38	0	38	38
68	57	47	0	47	57
71	51	54	0	54	51
72	59	56	0	56	59
57	39	46	0	46	39
64	45	47	0	47	45
74	55	56	0	56	55
72	57	52	0	52	57
67	54	47	0	47	54
53	38	42	0	42	38
67	48	54	0	54	48
54	39	41	0	41	39
51	38	40	0	40	38
71	52	57	0	57	52
74	54	56	0	56	54
64	44	54	0	54	44
63	47	53	0	53	47
64	53	52	0	52	53
68	59	46	0	46	59
48	33	38	0	38	33
52	38	40	0	40	38
63	56	52	0	52	56
66	47	56	0	56	47
62	52	45	0	45	52
64	51	46	0	46	51
59	43	50	0	50	43
65	50	46	0	46	50
60	45	42	0	42	45
67	54	51	0	51	54
63	48	49	0	49	48
70	54	45	0	45	54
63	49	49	0	49	49
70	57	47	0	47	57
48	32	38	0	38	32
58	42	46	0	46	42
65	47	49	0	49	47
71	55	57	0	57	55
60	40	48	0	48	40
65	48	47	0	47	48
54	44	40	0	40	44
58	41	45	0	45	41
68	45	56	0	56	45
64	51	45	0	45	51
60	41	48	0	48	41
58	42	44	0	44	42
55	47	40	0	40	47
73	50	56	0	56	50
80	47	61	0	61	47
55	46	40	0	40	46
62	39	50	0	50	39
70	53	54	0	54	53
46	32	35	0	35	32
70	54	52	0	52	54
71	53	53	0	53	53
72	53	56	0	56	53
51	42	39	0	39	42
64	47	48	0	48	47
62	38	49	0	49	38
76	52	56	0	56	52
67	54	54	0	54	54
64	50	44	0	44	50
70	52	54	0	54	52
59	43	45	0	45	43
70	57	46	0	46	57
72	49	61	0	61	49
69	56	51	0	51	56
56	39	41	0	41	39
66	53	49	0	49	53
64	48	44	0	44	48
58	48	42	0	42	48
67	50	53	0	53	50
67	52	49	0	49	52
52	45	35	0	35	45
57	45	42	0	42	45
68	49	51	0	51	49
63	57	47	0	47	57
60	41	48	0	48	41
57	35	44	0	44	35
72	54	54	0	54	54
71	56	52	0	52	56
67	56	48	0	48	56
69	54	53	0	53	54
78	54	64	0	64	54
54	42	42	0	42	42
43	30	31	0	31	30
66	56	50	0	50	56
60	44	46	0	46	44
55	40	43	0	43	40
50	35	42	0	42	35
60	48	45	0	45	48
57	43	41	0	41	43
66	45	56	0	56	45
75	56	55	0	55	56
64	48	52	0	52	48
63	49	47	0	47	49
56	42	44	0	44	42
80	57	59	0	59	57
52	42	36	0	36	42
60	43	46	0	46	43
52	37	42	0	42	37
65	51	50	0	50	51
63	44	52	0	52	44
61	47	41	0	41	47
63	44	51	0	51	44
54	40	40	0	40	40
70	55	51	0	51	55
75	59	52	0	52	59
59	38	52	0	52	38
65	52	47	0	47	52
55	40	47	0	47	40
64	50	49	0	49	50
53	40	41	0	41	40
81	60	61	0	61	60
61	43	47	0	47	43
54	37	43	0	43	37
59	41	45	0	45	41
61	38	49	0	49	38
66	51	47	0	47	51
62	42	44	0	44	42
64	42	53	0	53	42
71	45	56	0	56	45
65	50	43	0	43	50
67	45	58	0	58	45
69	53	47	0	47	53
74	55	58	0	58	55
55	36	44	0	44	36
62	44	44	0	44	44
68	56	42	0	42	56
62	47	47	0	47	47
54	40	40	0	40	40
60	46	49	0	49	46
64	49	49	0	49	49
61	50	41	0	41	50
67	40	56	0	56	40
75	56	55	0	55	56
56	41	46	0	46	41
49	36	35	0	35	36
51	38	34	0	34	38
73	50	53	0	53	50
69	49	54	0	54	49
43	28	38	0	38	28
76	61	49	0	49	61
53	43	41	0	41	43
82	59	61	0	61	59
40	28	28	0	28	28
63	44	47	0	47	44
74	54	54	0	54	54
66	49	49	0	49	49
68	51	57	0	57	51
71	49	52	0	52	49
53	39	40	0	40	39
62	50	45	0	45	50
58	45	43	0	43	45
46	39	29	0	29	39
51	37	40	0	40	37
65	49	53	0	53	49
60	52	45	0	45	52
58	42	44	0	44	42
58	41	42	0	42	41
54	45	42	0	42	45
68	51	52	0	52	51
62	47	45	0	45	47
62	47	45	0	45	47
66	51	50	0	50	51
58	47	45	0	45	47
75	58	56	0	56	58
53	40	42	0	42	40
62	50	46	0	46	50
66	48	50	0	50	48
54	47	34	0	34	47
57	38	48	0	48	38
65	53	50	0	50	53
73	53	55	0	55	53
55	42	40	0	40	42
71	53	48	0	48	53
65	51	47	0	47	51
69	55	48	0	48	55
57	44	45	0	45	44
49	39	37	0	37	39
64	46	49	0	49	46
57	41	44	0	44	41
54	40	47	0	47	40
62	43	50	0	50	43
60	41	46	0	46	41
65	52	46	0	46	52
67	54	46	0	46	54
66	45	53	0	53	45
62	48	46	0	46	48
51	41	33	0	33	41
66	49	49	0	49	49
74	57	53	0	53	57
68	49	55	0	55	49
66	52	55	0	55	52
76	59	53	0	53	59
63	49	46	0	46	49
57	45	40	0	40	45
69	56	54	0	54	56
50	36	39	0	39	36
60	42	39	0	39	42
64	50	47	0	47	50
77	57	62	0	62	57
60	42	43	0	43	42
73	58	55	0	55	58
56	35	45	0	45	35
66	46	50	0	50	46
63	44	44	0	44	44
67	51	47	0	47	51
66	47	48	0	48	47
58	43	44	0	44	43
67	52	45	0	45	52
62	42	43	0	43	42
66	51	44	0	44	51
62	50	42	0	42	50
71	59	58	0	58	59
64	48	47	0	47	48
62	40	45	0	45	40
45	37	35	0	35	37
65	49	50	0	50	49
63	52	47	0	47	52
58	44	40	0	40	44
57	43	40	0	40	43
57	43	40	0	40	43
61	43	45	0	45	43
59	45	42	0	42	45
77	55	49	0	49	55
71	49	51	0	51	49
67	50	53	0	53	50
67	45	59	0	59	45
62	45	46	0	46	45
68	55	53	0	53	55
42	32	28	0	28	32
49	33	38	0	38	33
61	45	46	0	46	45
62	44	45	0	45	44
58	44	45	0	45	44
57	44	41	0	41	44
56	40	41	0	41	40
66	47	57	0	57	47
63	48	40	0	40	48
62	44	41	0	41	44
65	53	45	0	45	53
48	41	29	0	29	41
67	55	42	0	42	55
64	46	47	0	47	46
60	40	51	0	51	40
60	50	45	0	45	50
59	40	48	0	48	40
73	62	50	0	50	62
57	42	46	0	46	42
58	49	44	0	44	49
70	51	51	0	51	51
51	40	37	0	37	40
60	49	40	0	40	49
76	57	57	0	57	57
65	40	51	0	51	40
63	53	42	0	42	53
74	54	58	0	58	54
74	49	58	0	58	49
60	41	44	0	44	41
54	37	39	0	39	37
60	46	48	0	48	46
57	40	42	0	42	40
62	47	50	0	50	47
46	31	40	0	40	31
67	48	50	0	50	48
58	43	40	0	40	43
74	54	59	0	59	54
53	34	36	0	36	34
62	42	54	0	54	42
60	38	51	0	51	38
67	52	38	0	38	52
72	57	61	0	61	57
64	47	50	0	50	47
64	47	47	0	47	47
65	47	54	0	54	47
68	49	53	0	53	49
59	43	40	0	40	43
60	46	47	0	47	46
70	55	55	0	55	55
59	42	41	0	41	42
71	52	56	0	56	52
61	45	50	0	50	45
59	50	46	0	46	50
71	57	50	0	50	57
59	42	45	0	45	42
77	51	61	0	61	51
53	37	41	0	41	37
69	54	48	0	48	54
72	48	57	0	57	48
65	48	47	0	47	48
54	33	50	0	50	33
59	45	50	0	50	45
61	42	46	0	46	42
64	48	52	0	52	48
60	43	45	0	45	43
74	61	56	0	56	61
62	46	47	0	47	46
57	43	38	0	38	43
74	47	52	0	52	47
63	49	47	0	47	49
56	49	41	0	41	49
67	49	49	0	49	49
58	45	43	0	43	45
64	49	43	0	43	49
68	48	50	0	50	48
62	50	49	0	49	50
65	51	51	0	51	51
53	46	39	0	39	46
62	49	41	0	41	49
57	49	41	0	41	49
71	60	49	0	49	60
69	54	49	0	49	54
58	46	43	0	43	46
67	52	55	0	55	52
50	37	36	0	36	37
69	53	54	0	54	53
58	40	51	0	51	40
53	36	44	0	44	36
71	55	48	0	48	55
67	44	56	0	56	44
72	55	55	0	55	55
72	50	54	0	54	50
59	46	46	0	46	46
64	43	51	0	51	43
58	45	42	0	42	45
62	45	44	0	44	45
53	39	45	0	45	39
56	41	43	0	43	41
64	48	46	0	46	48
47	33	34	0	34	33
69	51	53	0	53	51
62	48	45	0	45	48
69	58	49	0	49	58
67	50	57	0	57	50
70	55	44	0	44	55
58	40	48	0	48	40
67	53	47	0	47	53
64	45	49	0	49	45
71	54	52	0	52	54
53	36	37	0	37	36
76	58	53	0	53	58
57	51	43	0	43	51
63	45	52	0	52	45
60	45	48	0	48	45
65	48	57	0	57	48
61	47	45	0	45	47
68	52	50	0	50	52
59	46	45	0	45	46
48	29	38	0	38	29
64	48	41	0	41	48
61	39	50	0	50	39
65	47	46	0	46	47
59	39	45	0	45	39
73	58	58	0	58	58
58	47	46	0	46	47
42	32	30	0	30	32
58	43	44	0	44	43
64	53	48	0	48	53
55	44	38	0	38	44
54	42	47	0	47	42
57	47	38	0	38	47
73	57	54	0	54	57
66	48	50	0	50	48
67	47	55	0	55	47
64	46	50	0	50	46
67	51	49	0	49	51
71	56	50	0	50	56
72	54	53	0	53	54
63	48	45	0	45	48
59	49	48	0	48	49
55	46	39	0	39	46
67	48	47	0	47	48
59	48	45	0	45	48
57	38	43	0	43	38
59	49	43	0	43	49
54	40	44	0	44	40
66	44	55	0	55	44
61	43	44	0	44	43
63	45	46	0	46	45
65	43	49	0	49	43
57	39	45	0	45	39
45	33	32	0	32	33
67	56	51	0	51	56
70	46	57	0	57	46
70	47	55	0	55	47
62	49	43	0	43	49
73	51	55	0	55	51
71	47	58	0	58	47
69	59	46	0	46	59
52	34	43	0	43	34
63	51	44	0	44	51
47	32	37	0	37	32
47	36	37	0	37	36
53	44	32	0	32	44
68	49	53	0	53	49
56	40	42	0	42	40
39	31	24	0	24	31
68	49	52	0	52	49
58	46	45	0	45	46
52	41	37	0	37	41
55	38	43	0	43	38
66	53	45	0	45	53
70	46	57	0	57	46
67	48	51	0	51	48
67	48	55	0	55	48
65	48	48	0	48	48
51	37	32	0	32	37
59	47	42	0	42	47
48	40	32	0	32	40
69	53	50	0	50	53
65	51	38	0	38	51
61	48	42	0	42	48
52	45	37	0	37	45
64	52	46	0	46	52
71	48	55	0	55	48
76	58	61	0	61	58
67	44	55	0	55	44
58	41	49	0	49	41
69	50	53	0	53	50
57	42	47	0	47	42
70	52	53	0	53	52
65	46	53	0	53	46
54	44	44	0	44	44
65	55	43	0	43	55
75	60	48	0	48	60
58	49	41	0	41	49
53	41	38	0	38	41
68	51	52	0	52	51
51	36	39	0	39	36
50	35	39	0	39	35
47	33	37	0	37	33
69	53	51	0	51	53
64	43	50	0	50	43
73	55	53	0	53	55
71	58	50	0	50	58
65	51	55	0	55	51
58	42	45	0	45	42
63	47	46	0	46	47
57	44	39	0	39	44
55	38	38	0	38	38
70	56	42	0	42	56
68	47	52	0	52	47
78	63	58	0	58	63
57	43	43	0	43	43
60	47	38	0	38	47
61	45	46	0	46	45
70	57	52	0	52	57
69	53	52	0	52	53
66	50	52	0	52	50
64	47	48	0	48	47
64	51	41	0	41	51
61	47	42	0	42	47
57	45	46	0	46	45
74	49	57	0	57	49
64	40	49	0	49	40
69	49	51	0	51	49
68	51	56	0	56	51
68	50	48	0	48	50
56	44	43	0	43	44
64	45	51	0	51	45
64	52	42	0	42	52
49	33	36	0	36	33
66	50	46	0	46	50
53	39	40	0	40	39
58	47	42	0	42	47
53	41	42	0	42	41
74	54	55	0	55	54
59	52	45	0	45	52
69	48	49	0	49	48
85	66	61	0	61	66
64	48	49	0	49	48
65	53	54	0	54	53
62	48	42	0	42	48
66	53	48	0	48	53
56	34	47	0	47	34
61	51	47	0	47	51
65	48	44	0	44	48
58	42	42	0	42	42
49	37	37	0	37	37
76	55	59	0	59	55
60	37	48	0	48	37
60	47	46	0	46	47
67	51	47	0	47	51
55	45	41	0	41	45
62	43	46	0	46	43
80	65	54	0	54	65
58	40	42	0	42	40
63	46	48	0	48	46
56	38	43	0	43	38
72	50	61	0	61	50
71	51	55	0	55	51
67	49	45	0	45	49
61	43	50	0	50	43
69	54	51	0	51	54
66	51	55	0	55	51
73	52	59	0	59	52
58	48	41	0	41	48
72	56	53	0	53	56
60	38	47	0	47	38
78	57	52	0	52	57
58	43	40	0	40	43
53	46	38	0	38	46
57	41	42	0	42	41
61	46	50	0	50	46
47	33	34	0	34	33
83	63	60	0	60	63
51	43	41	0	41	43
63	43	44	0	44	43
61	40	46	0	46	40
47	34	36	0	36	34
54	40	40	0	40	40
52	38	40	0	40	38
63	43	51	0	51	43
64	44	49	0	49	44
78	52	58	0	58	52
51	38	36	0	36	38
68	48	52	0	52	48
43	37	31	0	31	37
64	45	48	0	48	45
67	51	51	0	51	51
67	46	51	0	51	46
77	58	56	0	56	58
66	51	52	0	52	51
61	48	46	0	46	48
63	53	49	0	49	53
65	46	50	0	50	46
54	41	34	0	34	41
73	52	56	0	56	52
60	47	48	0	48	47
63	50	48	0	48	50
62	53	45	0	45	53
74	60	51	0	51	60
53	38	38	0	38	38
60	44	46	0	46	44
62	43	48	0	48	43
71	53	57	0	57	53
70	52	61	0	61	52
59	44	44	0	44	44
52	42	35	0	35	42
56	42	36	0	36	42
58	43	39	0	39	43
72	53	52	0	52	53
52	39	40	0	40	39
44	30	30	0	30	30
58	40	39	0	39	40
77	62	51	0	51	62
57	42	47	0	47	42
68	48	49	0	49	48
60	44	41	0	41	44
62	47	46	0	46	47
60	44	46	0	46	44
53	41	45	0	45	41
56	44	43	0	43	44
67	48	49	0	49	48
54	42	44	0	44	42
63	49	44	0	44	49
76	58	61	0	61	58
69	48	57	0	57	48
65	48	46	0	46	48
69	49	56	0	56	49
51	34	35	0	35	34
68	50	53	0	53	50
72	50	55	0	55	50
56	44	40	0	40	44
59	43	45	0	45	43
60	42	46	0	46	42
56	41	39	0	39	41
61	46	44	0	44	46
62	48	46	0	46	48
62	50	50	0	50	50
69	49	52	0	52	49
62	45	48	0	48	45
50	37	40	0	40	37
65	42	49	0	49	42
70	49	49	0	49	49
59	44	41	0	41	44
55	41	45	0	45	41
64	48	48	0	48	48
65	51	50	0	50	51
62	45	40	0	40	45
51	41	35	0	35	41
59	40	47	0	47	40
78	64	53	0	53	64
67	46	56	0	56	46
59	46	39	0	39	46
60	46	40	0	40	46
61	45	51	0	51	45
55	40	41	0	41	40
59	42	46	0	46	42
49	33	38	0	38	33
60	46	44	0	44	46
56	49	39	0	39	49
72	54	52	0	52	54
71	52	52	0	52	52
64	45	47	0	47	45
66	47	60	0	60	47
50	36	37	0	37	36
53	38	42	0	42	38
63	49	47	0	47	49
79	59	61	0	61	59
62	51	37	0	37	51
64	50	44	0	44	50
58	41	42	0	42	41
59	46	47	0	47	46
68	50	55	0	55	50
71	55	59	0	59	55
66	47	53	0	53	47
61	42	53	0	53	42
82	56	68	0	68	56
61	46	47	0	47	46
65	45	54	0	54	45
58	49	45	0	45	49
62	53	41	0	41	53
